town,year,crash_type,total_crashes,fatal_crashes,injury_or_fatal_crashes
Wethersfield,2025,Vehicle/vehicle,747,2,148
Willington,2015,Vehicle/vehicle,108,1,24
Willington,2016,Vehicle/vehicle,134,1,34
Willington,2017,Vehicle/vehicle,113,0,23
Willington,2018,Pedestrian/vehicle,2,0,2
Willington,2018,Vehicle/vehicle,117,1,33
Willington,2019,Vehicle/vehicle,124,2,29
Willington,2020,Vehicle/vehicle,94,2,24
Willington,2021,Pedestrian/vehicle,1,0,1
Willington,2021,Vehicle/vehicle,136,0,36
Willington,2022,Pedestrian/vehicle,1,1,1
Willington,2022,Vehicle/vehicle,136,0,31
Willington,2023,Vehicle/vehicle,144,1,31
Willington,2024,Vehicle/vehicle,148,3,43
Willington,2025,Pedestrian/vehicle,1,0,1
Willington,2025,Vehicle/vehicle,152,0,30
Wilton,2015,Pedestrian/vehicle,2,0,1
Wilton,2015,Vehicle/vehicle,581,1,89
Wilton,2016,Cyclist/vehicle,1,0,1
Wilton,2016,Pedestrian/vehicle,4,1,4
Wilton,2016,Vehicle/vehicle,499,0,104
Wilton,2017,Cyclist/vehicle,1,0,1
Wilton,2017,Pedestrian/vehicle,7,0,7
Wilton,2017,Vehicle/vehicle,506,1,103
Wilton,2018,Pedestrian/vehicle,3,0,3
Wilton,2018,Vehicle/vehicle,466,0,96
Wilton,2019,Cyclist/vehicle,1,0,1
Wilton,2019,Pedestrian/vehicle,5,0,5
Wilton,2019,Vehicle/vehicle,534,0,119
Wilton,2020,Cyclist/vehicle,2,0,1
Wilton,2020,Pedestrian/vehicle,4,0,4
Wilton,2020,Vehicle/vehicle,341,0,66
Wilton,2021,Cyclist/vehicle,1,0,1
Wilton,2021,Vehicle/vehicle,369,0,73
Wilton,2022,Pedestrian/vehicle,3,1,3
Wilton,2022,Vehicle/vehicle,457,1,94
Wilton,2023,Pedestrian/vehicle,2,0,2
Wilton,2023,Vehicle/vehicle,390,1,64
Wilton,2024,Cyclist/vehicle,3,0,2
Wilton,2024,Pedestrian/vehicle,4,0,3
Wilton,2024,Vehicle/vehicle,395,0,78
Wilton,2025,Cyclist/vehicle,1,0,1
Wilton,2025,Pedestrian/vehicle,4,0,3
Wilton,2025,Vehicle/vehicle,362,0,71
Winchester,2015,Pedestrian/vehicle,2,0,2
Winchester,2015,Vehicle/vehicle,325,0,44
Winchester,2016,Cyclist/vehicle,1,0,1
Winchester,2016,Vehicle/vehicle,148,0,25
Winchester,2017,Cyclist/vehicle,1,0,1
Winchester,2017,Vehicle/vehicle,231,0,40
Winchester,2018,Pedestrian/vehicle,3,0,2
Winchester,2018,Vehicle/vehicle,263,2,44
Winchester,2019,Cyclist/vehicle,2,0,1
Winchester,2019,Pedestrian/vehicle,2,0,2
Winchester,2019,Vehicle/vehicle,271,1,54
Winchester,2020,Cyclist/vehicle,1,0,1
Winchester,2020,Pedestrian/vehicle,2,0,2
Winchester,2020,Vehicle/vehicle,189,3,34
Winchester,2021,Vehicle/vehicle,236,1,56
Winchester,2022,Cyclist/vehicle,1,0,1
Winchester,2022,Pedestrian/vehicle,2,0,2
Winchester,2022,Vehicle/vehicle,180,1,36
Winchester,2023,Cyclist/vehicle,1,0,1
Winchester,2023,Pedestrian/vehicle,4,0,3
Winchester,2023,Vehicle/vehicle,204,1,53
Winchester,2024,Pedestrian/vehicle,2,0,1
Winchester,2024,Vehicle/vehicle,244,0,59
Winchester,2025,Cyclist/vehicle,6,0,3
Winchester,2025,Pedestrian/vehicle,4,0,3
Winchester,2025,Vehicle/vehicle,234,1,38
Windham,2015,Cyclist/vehicle,4,0,3
Windham,2015,Pedestrian/vehicle,6,0,6
Windham,2015,Vehicle/vehicle,511,1,117
Windham,2016,Cyclist/vehicle,3,0,1
Windham,2016,Pedestrian/vehicle,6,0,6
Windham,2016,Vehicle/vehicle,544,3,103
Windham,2017,Cyclist/vehicle,3,0,3
Windham,2017,Pedestrian/vehicle,8,1,7
Windham,2017,Vehicle/vehicle,526,1,110
Windham,2018,Cyclist/vehicle,2,0,1
Windham,2018,Pedestrian/vehicle,4,0,4
Windham,2018,Vehicle/vehicle,504,1,127
Windham,2019,Cyclist/vehicle,4,0,4
Windham,2019,Pedestrian/vehicle,6,0,5
Windham,2019,Vehicle/vehicle,488,1,97
Windham,2020,Cyclist/vehicle,1,0,1
Windham,2020,Pedestrian/vehicle,9,0,7
Windham,2020,Vehicle/vehicle,420,1,128
Windham,2021,Cyclist/vehicle,2,0,0
Windham,2021,Pedestrian/vehicle,10,1,10
Windham,2021,Vehicle/vehicle,432,2,124
Windham,2022,Cyclist/vehicle,4,0,4
Windham,2022,Pedestrian/vehicle,8,0,8
Windham,2022,Vehicle/vehicle,460,3,132
Windham,2023,Cyclist/vehicle,5,0,2
Windham,2023,Pedestrian/vehicle,10,1,8
Windham,2023,Vehicle/vehicle,450,0,106
Windham,2024,Cyclist/vehicle,5,0,4
Windham,2024,Pedestrian/vehicle,9,1,7
Windham,2024,Vehicle/vehicle,526,0,113
Windham,2025,Cyclist/vehicle,4,0,3
Windham,2025,Pedestrian/vehicle,6,0,6
Windham,2025,Vehicle/vehicle,507,1,120
Windsor,2015,Cyclist/vehicle,2,0,1
Windsor,2015,Pedestrian/vehicle,3,0,2
Windsor,2015,Vehicle/vehicle,910,0,203
Windsor,2016,Cyclist/vehicle,2,0,2
Windsor,2016,Pedestrian/vehicle,3,0,3
Windsor,2016,Vehicle/vehicle,1090,1,235
Windsor,2017,Cyclist/vehicle,6,0,4
Windsor,2017,Pedestrian/vehicle,10,0,10
Windsor,2017,Vehicle/vehicle,1171,0,267
Windsor,2018,Cyclist/vehicle,2,0,1
Windsor,2018,Pedestrian/vehicle,7,1,7
Windsor,2018,Vehicle/vehicle,1138,2,248
Windsor,2019,Cyclist/vehicle,2,0,1
Windsor,2019,Pedestrian/vehicle,8,0,8
Windsor,2019,Vehicle/vehicle,1232,2,305
Windsor,2020,Cyclist/vehicle,3,0,3
Windsor,2020,Pedestrian/vehicle,5,1,5
Windsor,2020,Vehicle/vehicle,761,4,177
Windsor,2021,Cyclist/vehicle,2,0,1
Windsor,2021,Pedestrian/vehicle,6,0,6
Windsor,2021,Vehicle/vehicle,898,1,234
Windsor,2022,Cyclist/vehicle,3,0,2
Windsor,2022,Pedestrian/vehicle,2,0,2
Windsor,2022,Vehicle/vehicle,988,2,250
Windsor,2023,Cyclist/vehicle,3,0,3
Windsor,2023,Pedestrian/vehicle,11,0,10
Windsor,2023,Vehicle/vehicle,970,4,210
Windsor,2024,Pedestrian/vehicle,8,0,8
Windsor,2024,Vehicle/vehicle,1096,8,258
Windsor,2025,Cyclist/vehicle,2,0,1
Windsor,2025,Pedestrian/vehicle,7,0,5
Windsor,2025,Vehicle/vehicle,1104,0,246
Windsor Locks,2015,Pedestrian/vehicle,5,0,3
Windsor Locks,2015,Vehicle/vehicle,311,0,54
Windsor Locks,2016,Cyclist/vehicle,2,0,2
Windsor Locks,2016,Pedestrian/vehicle,11,1,9
Windsor Locks,2016,Vehicle/vehicle,356,1,72
Windsor Locks,2017,Cyclist/vehicle,1,0,1
Windsor Locks,2017,Pedestrian/vehicle,3,0,3
Windsor Locks,2017,Vehicle/vehicle,326,0,67
Windsor Locks,2018,Pedestrian/vehicle,8,2,6
Windsor Locks,2018,Vehicle/vehicle,336,0,78
Windsor Locks,2019,Pedestrian/vehicle,6,0,6
Windsor Locks,2019,Vehicle/vehicle,381,0,87
Windsor Locks,2020,Pedestrian/vehicle,2,0,2
Windsor Locks,2020,Vehicle/vehicle,217,0,59
Windsor Locks,2021,Pedestrian/vehicle,2,0,2
Windsor Locks,2021,Vehicle/vehicle,260,1,69
Windsor Locks,2022,Cyclist/vehicle,1,0,0
Windsor Locks,2022,Pedestrian/vehicle,2,0,1
Windsor Locks,2022,Vehicle/vehicle,322,1,72
Windsor Locks,2023,Cyclist/vehicle,1,0,1
Windsor Locks,2023,Pedestrian/vehicle,5,0,4
Windsor Locks,2023,Vehicle/vehicle,300,0,71
Windsor Locks,2024,Cyclist/vehicle,1,0,0
Windsor Locks,2024,Pedestrian/vehicle,5,0,5
Windsor Locks,2024,Vehicle/vehicle,420,1,86
Windsor Locks,2025,Cyclist/vehicle,3,0,3
Windsor Locks,2025,Pedestrian/vehicle,9,0,7
Windsor Locks,2025,Vehicle/vehicle,369,1,93
Wolcott,2015,Vehicle/vehicle,231,0,68
Wolcott,2016,Cyclist/vehicle,1,0,0
Wolcott,2016,Pedestrian/vehicle,2,0,2
Wolcott,2016,Vehicle/vehicle,280,0,82
Wolcott,2017,Cyclist/vehicle,1,0,1
Wolcott,2017,Pedestrian/vehicle,1,0,1
Wolcott,2017,Vehicle/vehicle,268,1,73
Wolcott,2018,Pedestrian/vehicle,2,1,2
Wolcott,2018,Vehicle/vehicle,267,1,76
Wolcott,2019,Vehicle/vehicle,260,0,77
Wolcott,2020,Vehicle/vehicle,174,1,50
Wolcott,2021,Pedestrian/vehicle,3,0,3
Wolcott,2021,Vehicle/vehicle,233,0,62
Wolcott,2022,Pedestrian/vehicle,1,0,0
Wolcott,2022,Vehicle/vehicle,232,1,57
Wolcott,2023,Pedestrian/vehicle,1,0,1
Wolcott,2023,Vehicle/vehicle,248,1,66
Wolcott,2024,Pedestrian/vehicle,1,0,0
Wolcott,2024,Vehicle/vehicle,242,3,67
Wolcott,2025,Vehicle/vehicle,220,0,56
Woodbridge,2015,Cyclist/vehicle,1,0,1
Woodbridge,2015,Pedestrian/vehicle,1,1,1
Woodbridge,2015,Vehicle/vehicle,306,0,68
Woodbridge,2016,Cyclist/vehicle,1,0,1
Woodbridge,2016,Vehicle/vehicle,348,2,98
Woodbridge,2017,Cyclist/vehicle,1,0,0
Woodbridge,2017,Pedestrian/vehicle,1,0,1
Woodbridge,2017,Vehicle/vehicle,330,0,83
Woodbridge,2018,Pedestrian/vehicle,1,0,1
Woodbridge,2018,Vehicle/vehicle,348,0,84
Woodbridge,2019,Pedestrian/vehicle,1,0,1
Woodbridge,2019,Vehicle/vehicle,332,1,81
Woodbridge,2020,Cyclist/vehicle,1,0,1
Woodbridge,2020,Pedestrian/vehicle,1,0,1
Woodbridge,2020,Vehicle/vehicle,234,3,75
Woodbridge,2021,Cyclist/vehicle,1,0,1
Woodbridge,2021,Pedestrian/vehicle,2,2,2
Woodbridge,2021,Vehicle/vehicle,292,1,92
Woodbridge,2022,Cyclist/vehicle,2,0,2
Woodbridge,2022,Pedestrian/vehicle,2,0,2
Woodbridge,2022,Vehicle/vehicle,339,1,73
Woodbridge,2023,Pedestrian/vehicle,1,0,0
Woodbridge,2023,Vehicle/vehicle,305,2,76
Woodbridge,2024,Pedestrian/vehicle,4,0,4
Woodbridge,2024,Vehicle/vehicle,276,1,74
Woodbridge,2025,Cyclist/vehicle,1,0,0
Woodbridge,2025,Vehicle/vehicle,327,0,67
Woodbury,2015,Pedestrian/vehicle,2,0,2
Woodbury,2015,Vehicle/vehicle,175,1,43
Woodbury,2016,Cyclist/vehicle,1,0,1
Woodbury,2016,Pedestrian/vehicle,1,0,1
Woodbury,2016,Vehicle/vehicle,147,0,41
Woodbury,2017,Pedestrian/vehicle,1,0,1
Woodbury,2017,Vehicle/vehicle,144,2,32
Woodbury,2018,Pedestrian/vehicle,1,0,1
Woodbury,2018,Vehicle/vehicle,155,1,32
Woodbury,2019,Pedestrian/vehicle,1,0,0
Woodbury,2019,Vehicle/vehicle,147,0,48
Woodbury,2020,Pedestrian/vehicle,2,1,2
Woodbury,2020,Vehicle/vehicle,113,0,34
Woodbury,2021,Pedestrian/vehicle,1,0,1
Woodbury,2021,Vehicle/vehicle,126,0,33
Woodbury,2022,Cyclist/vehicle,1,0,1
Woodbury,2022,Pedestrian/vehicle,1,0,1
Woodbury,2022,Vehicle/vehicle,151,1,36
Woodbury,2023,Vehicle/vehicle,142,2,42
Woodbury,2024,Pedestrian/vehicle,1,0,1
Woodbury,2024,Vehicle/vehicle,137,0,36
Woodbury,2025,Cyclist/vehicle,1,0,1
Woodbury,2025,Vehicle/vehicle,135,1,46
Woodstock,2015,Pedestrian/vehicle,1,0,1
Woodstock,2015,Vehicle/vehicle,92,0,32
Woodstock,2016,Cyclist/vehicle,3,0,3
Woodstock,2016,Vehicle/vehicle,104,0,24
Woodstock,2017,Vehicle/vehicle,91,2,30
Woodstock,2018,Vehicle/vehicle,95,0,30
Woodstock,2019,Vehicle/vehicle,98,0,30
Woodstock,2020,Cyclist/vehicle,1,0,1
Woodstock,2020,Pedestrian/vehicle,1,0,1
Woodstock,2020,Vehicle/vehicle,62,0,24
Woodstock,2021,Pedestrian/vehicle,1,0,1
Woodstock,2021,Vehicle/vehicle,75,2,32
Woodstock,2022,Vehicle/vehicle,78,0,21
Woodstock,2023,Vehicle/vehicle,87,2,21
Woodstock,2024,Vehicle/vehicle,92,2,22
Woodstock,2025,Vehicle/vehicle,83,0,26
